user_id,firm_id,user_title,month,query_count,active_days,total_documents_processed,avg_feedback_score,engagement_level
aae461dd4532c1583881347d0ab08cea,1068,Junior Associate,2024-06,2,1,16,3.5,Occasional User
aaf8afdbeae78d3c13aecf176860cd0e,1069,Junior Associate,2024-06,1,1,41,5.0,Occasional User
ab26b0ed1168d6fbdc482d04bce6fd10,1658,Partner,2024-06,1,1,4,5.0,Occasional User
ab35be9cada662a4bd274975bdf6e118,101146,Junior Associate,2024-06,16,5,109,4.06,Regular User
ab3eaff7aa3aa1ea874e1850a2b64493,1785,Senior Associate,2024-06,3,2,3,4.0,Occasional User
ab4fa687f08286b9580cbb909a389ca9,1068,Junior Associate,2024-06,10,4,67,4.2,Regular User
ab6540cdf0ada9e3bc4b8d388d5b93a1,1658,Associate,2024-06,2,1,44,4.5,Occasional User
ab81c57041d74e7442206ef267fd11b8,101149,Senior Associate,2024-06,1,1,16,5.0,Occasional User
ab84bf830cf9e92ac93be88c2bf2bba2,1065,Associate,2024-06,9,4,29,4.44,Regular User
ab8d7ab4bb2ab2823b334dfc27e5ad13,1658,Associate,2024-06,1,1,25,4.0,Occasional User
ab914b6d7c6e3e72f5acac9c6ce3f12e,1055,Junior Associate,2024-06,19,7,211,4.21,Regular User
abb5ec12c785c361b204569243633e46,1076,Associate,2024-06,2,1,7,4.5,Occasional User
abd4daeac94138caaf55945b4c7129ab,1050,Associate,2024-06,1,1,34,5.0,Occasional User
abe519a0e1ad142a3aa135aa9ba54aa8,101141,Junior Associate,2024-06,3,3,25,4.33,Occasional User
ac06c270e1cad16f806126a80f554342,1068,Associate,2024-06,1,1,48,4.0,Occasional User
ac3839203b4af40840d76164e67ebfcd,1022,Junior Associate,2024-06,2,1,8,4.0,Occasional User
ac3ed048549cddd7688c61d25f07a6c1,101141,Junior Associate,2024-06,1,1,1,3.0,Occasional User
ac3eee712825105a70605facd0d48f29,1075,Junior Associate,2024-06,1,1,1,1.0,Occasional User
ac5daf9069f30791f6f672397b74ab6b,1222,Junior Associate,2024-06,1,1,6,5.0,Occasional User
ac74b3d10b4108255e24c0733dc3f307,1068,Associate,2024-06,3,2,3,4.33,Occasional User
ace2cd2c758dc183234c5bec5ae5d69e,101141,Junior Associate,2024-06,1,1,1,5.0,Occasional User
acf53591a255a9683472a8086b902da6,101084,Junior Associate,2024-06,1,1,1,3.0,Occasional User
ad309043d399f0e48984e2b6925d58fa,1286,Junior Associate,2024-06,1,1,1,5.0,Occasional User
ad418cee5b252ebdb0a3123436e6ded8,1055,Senior Associate,2024-06,2,1,2,4.0,Occasional User
ad835f2a7a8d1397d9796e3e3746bbce,1063,Junior Associate,2024-06,1,1,1,4.0,Occasional User
ad90acc86db8fab8f1435bfba82cfa08,1673,Junior Associate,2024-06,1,1,8,4.0,Occasional User
ad9be2df6184350780e974e38b857ed5,101149,Junior Associate,2024-06,2,1,2,4.0,Occasional User
adcb7c7382991eecdcc1d343fe07a70f,101141,Junior Associate,2024-06,10,3,18,3.5,Regular User
ae0cc997a8420e5381f687fad2b82510,1673,Partner,2024-06,27,13,279,4.0,Active User
ae3b8f39b54471eea45d743c5444fe51,1075,Junior Associate,2024-06,4,2,29,3.25,Occasional User
ae6d656cc6b9b430b42a127ebf9884e8,1738,Associate,2024-06,1,1,2,3.0,Occasional User
ae7a0962db40b8420594f59b9e772524,101146,Associate,2024-06,6,4,67,4.83,Regular User
ae9773833817a935da0ccd1dcecc6f4e,1673,Junior Associate,2024-06,29,8,195,4.17,Active User
aec940cf2d7039321e61709ce2670b05,1658,Senior Associate,2024-06,1,1,1,5.0,Occasional User
aef68dd110e457f8cc898065dab982a3,1068,Associate,2024-06,1,1,32,2.0,Occasional User
af041dc9ee14f7eee3d34e45e43cdc6f,1050,Associate,2024-06,20,5,142,3.7,Regular User
af0c48e395d450c3bfd28c9d0354b972,1785,Junior Associate,2024-06,7,4,46,3.71,Regular User
af14600261db7ffde17e1e63f3af408e,1073,Partner,2024-06,6,3,69,4.17,Regular User
af16372bc948ca60c283f0301bc2d546,1068,Junior Associate,2024-06,1,1,1,5.0,Occasional User
af18f7eed5f061e9b51eae30a44df86d,1658,Associate,2024-06,1,1,1,5.0,Occasional User
af5a1dcb70ddbf54280a2055f11d65bd,1022,Associate,2024-06,11,6,81,4.0,Regular User
af5cd2ca4fdbb08706c9b818b967a21d,1668,Associate,2024-06,1,1,1,5.0,Occasional User
af76fcb6585147677b9ded4931943040,1068,Associate,2024-06,4,2,4,4.25,Occasional User
af818978b6b6468db2e2d13ac6613ad3,1063,Junior Associate,2024-06,3,1,3,4.33,Occasional User
afa2617dd073488b4d8ac2a83a558b71,1055,Senior Associate,2024-06,1,1,10,5.0,Occasional User
afabdce8dd8c13d35a564ec95847ee57,1050,Junior Associate,2024-06,2,2,2,4.0,Occasional User
afb0b192389adf38db338557b5ca4579,1068,Junior Associate,2024-06,1,1,1,3.0,Occasional User
b03d72faa54b818022a492f97ddb0d6a,1785,Junior Associate,2024-06,5,2,5,4.4,Occasional User
b089d09c36074be6a6a364ca4e94aabb,1080,Junior Associate,2024-06,8,5,80,4.25,Regular User
b11d4db8504d9187397d39f29672c0e1,1738,Junior Associate,2024-06,1,1,1,4.0,Occasional User
b1b1ba20401c0e9ea906fd8943f92b3a,1063,Junior Associate,2024-06,6,3,50,3.5,Regular User
b1c69372d04d697b41dac3a18f596d01,101084,Partner,2024-06,2,1,2,2.0,Occasional User
b1d681250021e210dfd3baac2573974c,1785,Junior Associate,2024-06,1,1,37,4.0,Occasional User
b1ea37eb218a748191c708490273016c,1738,Senior Associate,2024-06,1,1,2,4.0,Occasional User
b22439861c08b1a8fd2c5b57f3f61d68,101146,Junior Associate,2024-06,3,1,57,4.33,Occasional User
b23c841d43b98b789ad22d6b20754b41,1035,Junior Associate,2024-06,3,2,33,3.33,Occasional User
b26e78195bdd8150b46375d50e30c25b,1022,Junior Associate,2024-06,2,1,5,4.0,Occasional User
b28b67eec1f90ec26fb0a84dba124659,1106,Associate,2024-06,5,3,66,4.6,Regular User
b2c266b1b61e077ff2c5b35356d745da,1055,Junior Associate,2024-06,2,2,27,3.5,Occasional User
b2e7efbfcf898ffa634a937e0d8f4aba,1035,Associate,2024-06,2,2,2,4.0,Occasional User
b335d427f1da1094b92350e510df1479,101149,Associate,2024-06,3,1,110,4.0,Occasional User
b354021fb767f3e384ca3d7e648742f8,1658,Junior Associate,2024-06,1,1,14,5.0,Occasional User
b367732e0162c29dbf1d48f23240827c,101084,Senior Associate,2024-06,5,3,35,4.4,Regular User
b36bea1d64a709f1f56eb59e81329eff,1068,Junior Associate,2024-06,4,3,16,4.5,Occasional User
b38a05c7b72d91c4d7a6556c04c97cb9,1286,Junior Associate,2024-06,1,1,16,5.0,Occasional User
b39f422353415064a11142e57a208899,1068,Junior Associate,2024-06,7,4,58,4.29,Regular User
b3cf57a86675ed9db3e0875d34e716c8,1738,Associate,2024-06,1,1,9,5.0,Occasional User
b3d5dfdaa0fdfb6387552852981764d0,1068,Junior Associate,2024-06,1,1,1,4.0,Occasional User
b3eb41d9ee9fdbfedefdbf45a104a087,1222,Senior Associate,2024-06,1,1,1,5.0,Occasional User
b3ed2a943c37916deba2762a2aee0ba4,1658,Junior Associate,2024-06,1,1,1,4.0,Occasional User
b431fb757b98d62f5694a7e09fb1b6fd,1050,Senior Associate,2024-06,1,1,1,4.0,Occasional User
b4a7d6786b051a98563feaa2fad251da,1106,Associate,2024-06,2,1,4,4.5,Occasional User
b59b2b270db7608dabe958cdd1ffc895,1063,Junior Associate,2024-06,1,1,1,5.0,Occasional User
b5af14afccdc17c5ad4d8a93d4bd1633,1075,Partner,2024-06,2,2,3,4.5,Occasional User
b5ce85931c4bac5451a288163288c8b4,1668,Senior Associate,2024-06,1,1,40,2.0,Occasional User
b64b4efdfc546851c412bf0313a1ab56,1673,Associate,2024-06,11,8,175,4.18,Regular User
b66f42185f46f6c19a177e6fe38e10d3,1068,Junior Associate,2024-06,5,4,25,4.0,Regular User
b6a3fb9fea7e044ef641bd474b6e59f4,1050,Junior Associate,2024-06,9,2,78,4.67,Occasional User
b76985625996bb6e8023305646176049,1068,Associate,2024-06,2,1,49,4.5,Occasional User
b794f2dfa63ebec4c3602b0406947e31,1787,Associate,2024-06,1,1,2,5.0,Occasional User
b7b0bb4e9005543c8719d76c3f072994,101169,Associate,2024-06,1,1,8,4.0,Occasional User
b84be1a5258af920aa926ca1f86717b4,1050,Senior Associate,2024-06,2,1,2,2.0,Occasional User
b87cf2996103a9722c6cd83e576d4e19,1035,Associate,2024-06,2,2,2,4.5,Occasional User
b88555cf2ea038276913322b29946e09,101084,Junior Associate,2024-06,1,1,1,5.0,Occasional User
b88d84a94c9ec045d08c415b6531f097,1785,Associate,2024-06,3,1,6,4.33,Occasional User
b8dfa9515a907671f3d5feb9c281937d,1024,Associate,2024-06,1,1,48,3.0,Occasional User
b90714f6308692158192fbd06775b353,1068,Senior Associate,2024-06,3,1,3,4.0,Occasional User
b91355d03277c17f55b1d0a7dcfb0229,1068,Junior Associate,2024-06,4,3,5,4.0,Occasional User
b9138faf6c23e7055f587c6517b89af0,1068,Junior Associate,2024-06,3,2,6,4.33,Occasional User
b9141d6de2b0ec06e79b939efc189458,1068,Associate,2024-06,2,1,26,4.0,Occasional User
b96a0ae23a29a94e5f0fcc79502e931f,1222,Junior Associate,2024-06,5,4,26,4.6,Regular User
b97b433081d0ba090f757086c80f4b13,1068,Senior Associate,2024-06,2,1,2,3.5,Occasional User
b99433f5b69f2ea00797cdd96f32eebe,1063,Associate,2024-06,2,2,3,3.0,Occasional User
b9d2f3c7adfa413814f0d360602b7630,1063,Senior Associate,2024-06,11,8,70,4.18,Regular User
b9dc0c3e3ce1fad214174e667bce4be1,1658,Partner,2024-06,4,4,37,4.75,Occasional User
ba5f5158b40b9e0924139cb23cf5fe3d,1075,Senior Associate,2024-06,3,2,49,4.0,Occasional User
ba6b0f15024d243b620163cf5a1daa46,1068,Junior Associate,2024-06,1,1,8,4.0,Occasional User
ba8f887a619c490a926e28fc5c4572db,1063,Junior Associate,2024-06,2,1,2,3.0,Occasional User
bab1e1f60571bdd1e97f8e3cc885bac0,1040,Senior Associate,2024-06,1,1,10,5.0,Occasional User
baed423ce4a438407afe58ba12d59b0e,1069,Junior Associate,2024-06,1,1,21,5.0,Occasional User
bb0d2ea1439d4373533bfc53672efe98,1072,Senior Associate,2024-06,1,1,5,5.0,Occasional User
bb2fe401e44fbf050b5130d18554bb0d,1738,Junior Associate,2024-06,1,1,1,5.0,Occasional User
bb31980224b5478b8102e137b5647203,1222,Junior Associate,2024-06,5,4,96,4.6,Regular User
bb67a385468c6b765440cfe7b543028c,1024,Partner,2024-06,1,1,1,4.0,Occasional User
bb7782742555c7c8219bf3c477825b83,1050,Junior Associate,2024-06,2,1,27,5.0,Occasional User
bb7f3805444637b147579963d083cd1a,1068,Junior Associate,2024-06,6,4,64,4.17,Regular User
bb8be2e21e16559997793d5e3cd57891,1068,Associate,2024-06,1,1,2,4.0,Occasional User
bb8c2203d38c35458df86a7e5d22ed75,1037,Associate,2024-06,4,2,52,4.0,Occasional User
bb8e406e61ff6eb3f49e25e077bbe17f,1068,Associate,2024-06,1,1,1,5.0,Occasional User
bbbcfde827e434f8d1b30923bdb6c8ca,1106,Partner,2024-06,2,1,27,4.0,Occasional User
bc0eb6db595fe67b7927c9f6b4b6ac52,1076,Senior Associate,2024-06,2,1,5,4.0,Occasional User
bc2e5cc0e33d7d0ea968814f8cf6e667,1080,Associate,2024-06,1,1,1,4.0,Occasional User
bcfca4a2d8ad0668e264ac70ac2ebdb8,101149,Associate,2024-06,1,1,1,4.0,Occasional User
bd02bce9d2f9b10192f5f28457c203ac,1068,Junior Associate,2024-06,1,1,1,5.0,Occasional User
bd793f3b4d021c4183944e097550ba95,1068,Junior Associate,2024-06,3,2,3,4.0,Occasional User
bdf6eb375c6cd4b6252e48602b7c5b24,101149,Associate,2024-06,2,1,30,4.0,Occasional User
be02483b03ea0e17a985c3d08a5f9a46,1068,Associate,2024-06,1,1,14,4.0,Occasional User
be2ba620aeb42baf6366a0bacef3cbb3,1055,Junior Associate,2024-06,1,1,39,5.0,Occasional User
be4027d304b85051f07dcba5c35a86ec,1022,Junior Associate,2024-06,8,2,9,4.38,Occasional User
be574bc77ddd2bb68b30af9d6f37727a,1068,Associate,2024-06,7,6,45,4.0,Regular User
bed98cb5973927807ec1583b785fe042,1075,Junior Associate,2024-06,9,4,96,3.67,Regular User
bee00cb639c44ed495f6fa1b0014e5c1,101084,Associate,2024-06,1,1,1,4.0,Occasional User
bee7c28c0d84440c1b80522231b1b9e9,1068,Junior Associate,2024-06,26,12,255,4.08,Active User
bf4178e3caaf9206fa27430a22861180,101084,Senior Associate,2024-06,3,2,49,3.33,Occasional User
bf70c84ea3d3fb586c299d3b9b9f2c42,1068,Junior Associate,2024-06,1,1,1,5.0,Occasional User
bf7fd6bcc182c0bd451a42945f63d03a,1024,Senior Associate,2024-06,4,2,4,4.25,Occasional User
bfc21914e1999ccc08965e9409523dee,1658,Junior Associate,2024-06,8,4,36,3.75,Regular User
bfc522f90aad28bcd10d8e92acf44e3d,1037,Junior Associate,2024-06,2,1,2,4.5,Occasional User
c0784e37a037dd4b93ff12ecb811ace6,1069,Junior Associate,2024-06,2,1,36,4.0,Occasional User
c0b6c3a06debe9fdde55b0d495f577cc,1024,Junior Associate,2024-06,4,4,6,4.0,Occasional User
c0c6b916ddf2a4156720591596cc8d14,1658,Associate,2024-06,1,1,5,4.0,Occasional User
c100873e93e9cf220cc398bbea224869,1024,Associate,2024-06,3,2,3,4.0,Occasional User
c175f92573cb92244e7a4dfe92bee456,1068,Associate,2024-06,2,2,2,4.0,Occasional User
c18008edccbc9bfb01f1233fa966b368,1068,Senior Associate,2024-06,4,1,46,3.5,Occasional User
c2183e80791584e3849fb94d31dcbfc5,101149,Junior Associate,2024-06,1,1,2,5.0,Occasional User
c222d2d4b61d4d6c5d9b9ff595d24a6b,1037,Junior Associate,2024-06,3,2,17,4.33,Occasional User
c2531af670e8d514b29e0c226acbd248,101149,Partner,2024-06,1,1,2,4.0,Occasional User
c25b5322fe761c7a5adb981f762f6389,1063,Associate,2024-06,8,2,53,4.12,Occasional User
c26465cac6dc7bf4700c64c621afae7e,1069,Associate,2024-06,1,1,8,4.0,Occasional User
c27f81e434739d941f4c6275f8cfb889,1738,Junior Associate,2024-06,2,2,2,4.5,Occasional User
c28b3760375f13919bfd7fef3c24df13,1037,Associate,2024-06,9,7,40,4.0,Regular User
c2af98a98dce7e157e59591ec1395a8b,101149,Partner,2024-06,1,1,3,5.0,Occasional User
c309b838ac8c83581514e79a33299e2f,1075,Associate,2024-06,1,1,45,5.0,Occasional User
c32602fa56ce4e991bd1072550e7d1cc,1063,Senior Associate,2024-06,2,1,2,4.5,Occasional User
c3493789ea9bf02ce21214b2dbce938b,1068,Junior Associate,2024-06,3,2,19,4.33,Occasional User
c351e924740426eb02b6a129f3dccd2f,101146,Associate,2024-06,1,1,1,3.0,Occasional User
c39d2d48c92b5a31f28f3705ffd708e8,1065,Associate,2024-06,4,3,51,4.25,Occasional User
c3bddc0edabcc0e24170bd2733ad1d6d,1286,Associate,2024-06,2,2,40,2.5,Occasional User
c3deb6c9377efc0499a0711f59608e53,1286,Junior Associate,2024-06,3,3,11,3.67,Occasional User
c3e69519c692d1d9e250b41b6cc90932,1286,Junior Associate,2024-06,1,1,1,5.0,Occasional User
c3f5d304588aeffe152a2c882f008384,101149,Junior Associate,2024-06,3,2,34,4.33,Occasional User
c3ffc0361ec9bf562db068d89b4d49e0,1055,Associate,2024-06,4,3,17,3.25,Occasional User
c40e913d8584ace21424f24ad8e995eb,1037,Associate,2024-06,1,1,8,4.0,Occasional User
c4232e9880c3e4029217df1f06e21c10,1673,Junior Associate,2024-06,3,3,3,4.33,Occasional User
c4568368d0f88f609f4faf9db130bae1,1063,Associate,2024-06,2,1,21,4.5,Occasional User
c4774b352364f51ebda22c45bf4e0432,1068,Partner,2024-06,22,9,220,3.77,Active User
c506b88f9d0d1f8266e14b3d07a08596,1063,Senior Associate,2024-06,3,2,36,2.67,Occasional User
c51b661671d0f9337d980f86c31f970f,1022,Junior Associate,2024-06,2,2,2,4.5,Occasional User
c52c7861fb1b5b94fa91ebe9646db8a8,1050,Senior Associate,2024-06,3,1,20,5.0,Occasional User
c53fcee56b49027171d9126c015b22a6,101149,Associate,2024-06,1,1,1,2.0,Occasional User
c5942e2f861bd707951aec9292e904c5,101084,Junior Associate,2024-06,1,1,1,5.0,Occasional User
c59fb1a378cf0f1367d7e2a98bba979a,1068,Junior Associate,2024-06,2,2,3,4.0,Occasional User
c5cea959b45ad4b294cc40392819e6d8,1068,Associate,2024-06,1,1,30,5.0,Occasional User
c640fcb783f7c8f3b97bf7beeb48134d,1068,Associate,2024-06,3,3,7,4.67,Occasional User
c6431fb451fe502f49fb2c8bf6b18658,101149,Senior Associate,2024-06,5,2,118,4.4,Occasional User
c6853cd25c173a01d8ddd700b45d7c0f,1658,Senior Associate,2024-06,1,1,1,5.0,Occasional User
c6baebc745b0fb4dd0184af76bb2b5e2,1787,Senior Associate,2024-06,1,1,1,3.0,Occasional User
c6d4983b8a597648810963272943a6cc,1024,Junior Associate,2024-06,1,1,1,4.0,Occasional User
c6dd695276dac2a3eb68dc7b73a35145,1068,Junior Associate,2024-06,1,1,1,5.0,Occasional User
c71d1694788a90d5b8d8d0d34c2220e9,1050,Junior Associate,2024-06,1,1,1,5.0,Occasional User
c72e763c0ed4ae74d17e4cce65ce0837,1673,Associate,2024-06,3,1,21,5.0,Occasional User
c74ca55a0e26c68e94f8b6c0a160e423,1068,Junior Associate,2024-06,1,1,2,4.0,Occasional User
c76744808d107db00e732ac362c5dade,1075,Senior Associate,2024-06,3,3,5,4.67,Occasional User
c7e4df21e8cb53d8b61f8077b0138736,1222,Junior Associate,2024-06,1,1,2,4.0,Occasional User
c82a38a9ce772193759e778a7fea21f7,101084,Junior Associate,2024-06,1,1,1,4.0,Occasional User
c83a87875fdca497db1fd78cce06c0c3,1068,Associate,2024-06,1,1,6,4.0,Occasional User
c84669a287556778f912ffda4ec68a22,1035,Junior Associate,2024-06,1,1,10,5.0,Occasional User
c85cd5aa865358384336b779700194de,1785,Junior Associate,2024-06,9,6,139,4.11,Regular User
c8a06f5b1755447ae58a55ba29621e20,101149,Associate,2024-06,15,8,63,3.87,Regular User
c8b9860bf3be1c72dbfefa41cc8c1185,1068,Associate,2024-06,4,3,4,4.75,Occasional User
c8c254b3f6e7eef923278431e74d2359,1063,Senior Associate,2024-06,1,1,41,5.0,Occasional User
c8e23663d51d869dde783d024dba5116,1068,Senior Associate,2024-06,1,1,1,5.0,Occasional User
c8faecf5ec8ed147015d358af69dd001,1068,Partner,2024-06,7,3,158,4.0,Regular User
c91947a2e66a706a4aeb5bbb45e3908a,1073,Associate,2024-06,1,1,8,1.0,Occasional User
c93ab7679514deb6652f65c7a2963f61,1673,Associate,2024-06,1,1,1,3.0,Occasional User
c97c40999cfa2f9547601f55680ee2bd,1022,Junior Associate,2024-06,2,1,34,5.0,Occasional User
c9f9f1740405495dad92e93c8542986f,1068,Associate,2024-06,1,1,11,5.0,Occasional User
ca04a119d76e441597cc582e5f13b84d,1080,Junior Associate,2024-06,6,1,14,4.33,Occasional User
ca61373ed5381c402d028786fae62c81,1063,Junior Associate,2024-06,3,2,5,4.33,Occasional User
ca74587323ed20a34814edb2922dac28,1068,Senior Associate,2024-06,1,1,1,5.0,Occasional User
ca7aa5acc1a35d7f599e18a6f0684187,1072,Senior Associate,2024-06,4,2,18,4.0,Occasional User
ca83f3083b13049ed9231b745e07ef1b,1673,Junior Associate,2024-06,2,2,2,4.5,Occasional User
ca8fe1d2d7b992a23023ae0d59c0f2ae,1037,Associate,2024-06,15,8,46,4.33,Regular User
cae8e014fee8c9a2b0b00c078b38a5e3,1068,Associate,2024-06,1,1,1,3.0,Occasional User
cb076ff20f00b164f3396592f5c920b8,1738,Junior Associate,2024-06,1,1,34,1.0,Occasional User
cb0bc42c49dce98ebbf14a27c93cafa0,1673,Associate,2024-06,3,2,36,4.0,Occasional User
cb2841a15af9174706eb3e5c42c8858d,1024,Junior Associate,2024-06,2,2,30,5.0,Occasional User
cb2bf08605b0fbf2e0f7ec50709aa2bf,1787,Junior Associate,2024-06,3,2,4,4.33,Occasional User
cb725cd044b8f79aca6e795ac8cff391,1785,Junior Associate,2024-06,4,1,4,4.5,Occasional User
cb97706c62edb9f441f36ae6bf80ed44,1068,Associate,2024-06,3,1,46,3.0,Occasional User
cb982a445a3f5c3badd646065c2052e6,101084,Junior Associate,2024-06,4,3,62,4.0,Occasional User
cbdf2fec5c61103425e2b7fbdff3435f,1037,Senior Associate,2024-06,1,1,1,1.0,Occasional User
cc19d536591437a73ab7cd91c1543eb5,1050,Junior Associate,2024-06,5,2,43,3.2,Occasional User
cc1ee649062052e6a2a8d722620045dd,1040,Junior Associate,2024-06,7,4,88,4.57,Regular User
cc2972e06aa9b72ce0cd8ecd0141da5d,1068,Associate,2024-06,1,1,4,4.0,Occasional User
cc3a2e1d234c0ef532236e0255c6670b,1050,Associate,2024-06,8,4,49,4.0,Regular User
cc3aa87a815361da37ada44f865fdb1a,1658,Partner,2024-06,2,2,4,3.0,Occasional User
cc65b321225956af5011c1477f781f67,1738,Junior Associate,2024-06,4,1,24,4.0,Occasional User
cc8589517e8e129a5a039962cbc4c57d,1785,Partner,2024-06,4,4,4,3.5,Occasional User
ccc548d4f021c42342f4ab699688ff54,1050,Junior Associate,2024-06,12,6,143,3.75,Regular User
ccf061b9fa50f8e39285e88e9d68c087,1068,Associate,2024-06,2,2,2,4.0,Occasional User
ccf79b9eb159cc85b8ed6e420bce6d9c,1785,Junior Associate,2024-06,1,1,1,5.0,Occasional User
cd16d25f0e6d371c7b87a80f73b29129,1069,Junior Associate,2024-06,6,4,35,3.67,Regular User
cd7fa065ef44e1cb0eb76c8e9105d300,1063,Partner,2024-06,14,8,74,4.21,Regular User
cda33dd0e85580630cabd9cf002b226e,1068,Associate,2024-06,2,2,2,4.5,Occasional User
cdb38a00ee9ea8a9faf25ef2f06f51fb,1035,Associate,2024-06,1,1,1,4.0,Occasional User
cdb637444c7f94a3599c326b55822367,1738,Senior Associate,2024-06,20,5,91,4.35,Regular User
cdda4c1c0a5f5983a24386830bed2536,101149,Junior Associate,2024-06,2,1,37,3.0,Occasional User
cdf35b42b0074ee28868150f5b752896,1050,Senior Associate,2024-06,7,5,63,3.71,Regular User
cdf877ffa2630f07a42f592b9656c31d,1037,Partner,2024-06,2,2,52,4.5,Occasional User
ce2792f917be97ee16865b105c79ac82,101084,Junior Associate,2024-06,1,1,30,4.0,Occasional User
ce964fce56c052a98dee122cb12e51d7,1080,Senior Associate,2024-06,4,3,4,3.25,Occasional User
cea0fcc57e42c5e08b9e6a0f86cb5c3f,1065,Junior Associate,2024-06,5,4,35,3.0,Regular User
ceaba2bd23c2c87bf67a86800bbb4c90,1037,Junior Associate,2024-06,21,11,195,4.1,Active User
cead2450591f4e216730b34caf72f3d6,1106,Associate,2024-06,2,1,2,4.5,Occasional User
cedfcb6382956fb2d6e4f094ae787fcd,1658,Junior Associate,2024-06,3,3,9,5.0,Occasional User
cf490412060a07e2313241dcfd58a938,1050,Associate,2024-06,5,4,50,4.6,Regular User
cf6e4d871c2f1f39bb9bd85ee8972a8c,1072,Junior Associate,2024-06,1,1,24,5.0,Occasional User
cfaca18275608a4ead90fbb4585c1c22,1063,Senior Associate,2024-06,3,3,3,4.0,Occasional User
cfcd2abd9c0f3749b0446c60ad6716da,1050,Junior Associate,2024-06,1,1,1,5.0,Occasional User
cfdd0900382783d91e7ec25ef08118bb,1063,Junior Associate,2024-06,1,1,1,4.0,Occasional User
cfe66ebcc18d4bd7c00f2ddab6623315,1037,Senior Associate,2024-06,4,3,50,4.75,Occasional User
d012d6e30ac49b51e6698660ab4efd09,1075,Associate,2024-06,3,2,3,4.67,Occasional User
d016a0d516deefce67fd3ccd4349bd05,1673,Junior Associate,2024-06,10,7,72,4.4,Regular User
d021eb11ff841c8dac49fdaa9853851e,1068,Senior Associate,2024-06,1,1,42,3.0,Occasional User
d0471ca5201f0a68c961da76d5c5f596,1075,Junior Associate,2024-06,1,1,2,5.0,Occasional User
d0a76cc99c057e627035dc024bc599ea,1068,Associate,2024-06,35,12,481,4.11,Active User
d142ced0976d96f5dd362674ccb7829e,101146,Associate,2024-06,10,5,123,4.0,Regular User
d1b8fbf2af502ba3a5a1bd5dc4b42ce3,1738,Associate,2024-06,3,2,30,3.0,Occasional User
d1c909ead9ff0941ff7bb99442393034,101084,Junior Associate,2024-06,2,2,9,4.5,Occasional User
d242cfee88401c4399990fb2e6dfa337,1069,Junior Associate,2024-06,2,1,50,4.0,Occasional User
d29fd18a48db90e0eadbe88b9fe7273e,1024,Junior Associate,2024-06,2,1,2,5.0,Occasional User
d2bec2f19af58e4ed7547784e96398ec,1068,Junior Associate,2024-06,1,1,1,5.0,Occasional User
d2cde3c37551b9dd140ed8d1e733a738,1072,Junior Associate,2024-06,12,6,109,3.83,Regular User
d2e54045fadc46d61bc762d03b02fefd,1050,Associate,2024-06,4,1,6,3.5,Occasional User
d347760caeb0326c94d8d1e9b0eff6ca,1068,Associate,2024-06,2,1,2,4.0,Occasional User
d3578a8d496f71951f0dbeabe1f473dd,1063,Junior Associate,2024-06,2,2,46,4.5,Occasional User
d35d89bcaf13422afa3aeaca7b5e5c78,1068,Senior Associate,2024-06,3,1,5,5.0,Occasional User
d36369f48116b571bb628a067d703717,1024,Senior Associate,2024-06,1,1,1,3.0,Occasional User
d396d9342888db1c5ad91b54ccfa7ebd,1050,Partner,2024-06,7,4,24,4.29,Regular User
d3da1379d491aa858641a25838ad059f,1037,Junior Associate,2024-06,4,2,59,4.25,Occasional User
d3df4be43f2e8d89c642a8d856f73a12,1673,Junior Associate,2024-06,8,4,69,4.38,Regular User
d414a391a70f8593929e59bce077e2c0,1065,Associate,2024-06,3,3,14,4.0,Occasional User
d4199bc7fae5c350e960b317bea6ab87,1068,Junior Associate,2024-06,1,1,1,4.0,Occasional User
d419feaa07a0ee43a4b19a3334c910d8,101084,Junior Associate,2024-06,1,1,1,4.0,Occasional User
d4286cedd19526a2a5a92ebdc39c72d0,1068,Associate,2024-06,5,5,40,3.2,Regular User
d4698b2dbf09f3155d0881df9cc206cd,1050,Associate,2024-06,1,1,1,1.0,Occasional User
d53ea624a5948d89010e538b9b4282c4,101084,Junior Associate,2024-06,1,1,4,4.0,Occasional User
d5570ec53c3634147e465800b4d49791,101149,Senior Associate,2024-06,1,1,28,4.0,Occasional User
d589f2e8ab75f5c1037cd74bf34e6716,1022,Partner,2024-06,1,1,5,3.0,Occasional User
d591f05b03d70ab44c78a31b49282f38,1738,Senior Associate,2024-06,3,2,18,4.0,Occasional User
d59b43839afedffee2780cb87af1667a,1068,Junior Associate,2024-06,2,1,41,4.0,Occasional User
d5b3abe8f249b86d1c0851e49b8e798c,101141,Senior Associate,2024-06,1,1,40,3.0,Occasional User
d5b99ce5472529cde41448a25f89e9a6,1068,Senior Associate,2024-06,6,3,23,4.17,Regular User
d5c48feea7609c57266740bf6d561e7a,1055,Junior Associate,2024-06,2,2,2,3.5,Occasional User
d6047d048083f44be21841feb0991d28,101141,Associate,2024-06,1,1,5,4.0,Occasional User
d60cdad4d0a79bcd41ab6a343b233a89,1668,Associate,2024-06,2,2,41,4.0,Occasional User
d63c8bc588c29316ad0a2764c02b76e4,1072,Associate,2024-06,1,1,1,5.0,Occasional User
d65137d9d0ff9c7e764887997afe3f37,1037,Junior Associate,2024-06,1,1,1,5.0,Occasional User
