user_id,user_title,user_created_date,firm_id,firm_size,arr_in_thousands,acquisition_month,first_activity_date,days_to_first_activity,total_events,active_days,avg_satisfaction_score,total_documents_processed,is_activated,is_quick_start,is_monthly_activated,firm_size_category,arr_category,activation_category,satisfaction_category
27f811f74972adcf2f2419d17912c48d,Senior Associate,2024-01-03,101141,150,170,2024-01,2024-04-26,114,1,1,1.0,1,1,0,0,Medium,Low Value,Delayed Activation,Low Satisfaction
3d862ee0f315f09f6c95e587b71203d9,Junior Associate,2024-01-02,1055,200,220,2024-01,2024-04-08,97,2,2,5.0,55,1,0,0,Large,Medium Value,Delayed Activation,High Satisfaction
efb0d4ecdde575dac4bbbba0325ef857,Associate,2024-01-26,101149,220,165,2024-01,2024-04-16,81,14,5,4.142857142857143,100,1,0,0,Large,Low Value,Delayed Activation,Good Satisfaction
4cf27c27542a6a635100cd8bcce2b8c3,Junior Associate,2023-08-06,1068,640,1000,2023-08,2024-04-02,240,3,3,4.333333333333333,7,1,0,0,Enterprise,High Value,Delayed Activation,Good Satisfaction
3be978f48b1bd01705c1f76d560ab279,Junior Associate,2024-01-05,1035,40,35,2024-01,2024-04-10,96,2,2,5.0,2,1,0,0,Small,Minimal Value,Delayed Activation,High Satisfaction
08d6f203743aa962ac89a63f823706da,Partner,2023-07-25,1024,130,170,2023-07,2024-04-26,276,1,1,4.0,1,1,0,0,Medium,Low Value,Delayed Activation,Good Satisfaction
4498207f84e342be32dca77ff052ad82,Junior Associate,2023-11-28,1222,80,80,2023-11,2024-04-25,149,1,1,4.0,1,1,0,0,Small,Minimal Value,Delayed Activation,Good Satisfaction
3a027d2f8df5fa1aa0425acf56144159,Junior Associate,2023-11-28,1222,80,80,2023-11,2024-04-25,149,1,1,2.0,1,1,0,0,Small,Minimal Value,Delayed Activation,Low Satisfaction
0e37bc9339c012b35d653b19b1c64a3a,Junior Associate,2024-01-03,1065,70,80,2024-01,2024-04-03,91,4,3,4.5,27,1,0,0,Small,Minimal Value,Delayed Activation,High Satisfaction
f8239a0162abde15b821e8d96c92ec36,Junior Associate,2024-01-23,1076,80,65,2024-01,2024-04-25,93,1,1,5.0,35,1,0,0,Small,Minimal Value,Delayed Activation,High Satisfaction
18f15df91af2d8bb2726cfbeca4c835e,Junior Associate,2024-01-01,1286,150,140,2024-01,2024-04-25,115,1,1,5.0,1,1,0,0,Medium,Low Value,Delayed Activation,High Satisfaction
8067739b75dc73959ed371c83c519f4a,Senior Associate,2024-01-06,1075,60,75,2024-01,2024-04-25,110,1,1,4.0,1,1,0,0,Small,Minimal Value,Delayed Activation,Good Satisfaction
4f0811d11f6d80a5feb10f017360c962,Junior Associate,2023-08-05,1738,200,200,2023-08,2024-04-25,264,1,1,5.0,28,1,0,0,Large,Medium Value,Delayed Activation,High Satisfaction
176c79b64659dfbe0468b42d869212ae,Associate,2023-08-05,1738,200,200,2023-08,2024-04-11,250,2,2,5.0,3,1,0,0,Large,Medium Value,Delayed Activation,High Satisfaction
df40ace9165beeb02a99150c78caf90a,Junior Associate,2023-08-06,1068,640,1000,2023-08,2024-04-09,247,3,3,3.6666666666666665,13,1,0,0,Enterprise,High Value,Delayed Activation,Fair Satisfaction
f4b8e45a611ae8e3cdb5c62d0442ad10,Junior Associate,2024-01-03,101141,150,170,2024-01,2024-04-16,104,21,6,4.333333333333333,223,1,0,0,Medium,Low Value,Delayed Activation,Good Satisfaction
7c1b92bffffbc87686175544143a49be,Associate,2023-11-21,1050,300,400,2023-11,2024-04-15,146,4,4,3.75,31,1,0,0,Large,Medium Value,Delayed Activation,Fair Satisfaction
67b198a91aa60b365429d1c0100b5574,Junior Associate,2024-01-23,1076,80,65,2024-01,2024-04-25,93,2,1,4.0,2,1,0,0,Small,Minimal Value,Delayed Activation,Good Satisfaction
87cb4b6fa5e51512fa06ba51d9b539fd,Associate,2023-11-30,1022,160,250,2023-11,2024-04-25,147,1,1,5.0,5,1,0,0,Medium,Medium Value,Delayed Activation,High Satisfaction
4c94102c24ccceb37aabcf29856955e6,Associate,2023-08-08,1024,130,170,2023-08,2024-04-25,261,1,1,1.0,3,1,0,0,Medium,Low Value,Delayed Activation,Low Satisfaction
4c99262d71ac042f2482d1418e198000,Associate,2023-08-06,1068,640,1000,2023-08,2024-04-25,263,1,1,5.0,1,1,0,0,Enterprise,High Value,Delayed Activation,High Satisfaction
c32b0a0531d4e4633509a62418d0a977,Junior Associate,2024-01-01,1286,150,140,2024-01,2024-04-17,107,2,2,4.5,8,1,0,0,Medium,Low Value,Delayed Activation,High Satisfaction
772f42405982101447f8bc47e535ec87,Junior Associate,2024-01-06,1069,110,70,2024-01,2024-04-25,110,6,1,4.0,15,1,0,0,Medium,Minimal Value,Delayed Activation,Good Satisfaction
dbb791e5e80f5341b2bf6685810cdacf,Junior Associate,2024-01-01,1286,150,140,2024-01,2024-04-25,115,1,1,5.0,1,1,0,0,Medium,Low Value,Delayed Activation,High Satisfaction
c941cd8cc0ee1f2ced87b59291c63898,Senior Associate,2024-01-03,101141,150,170,2024-01,2024-04-25,113,2,1,3.5,3,1,0,0,Medium,Low Value,Delayed Activation,Fair Satisfaction
e574e655c7163826c7d9bee4898ac63e,Associate,2023-08-05,101146,60,80,2023-08,2024-04-15,254,12,4,4.25,80,1,0,0,Small,Minimal Value,Delayed Activation,Good Satisfaction
4eddbb14e4ea2396e3065d669da32a1f,Junior Associate,2023-11-28,1222,80,80,2023-11,2024-04-23,147,12,3,4.0,182,1,0,0,Small,Minimal Value,Delayed Activation,Good Satisfaction
577a06fd07c74a141c59c972f6a59b5a,Associate,2024-01-23,1076,80,65,2024-01,2024-04-24,92,1,1,4.0,8,1,0,0,Small,Minimal Value,Delayed Activation,Good Satisfaction
46413c78162c9a095e3ac59b02a95c8d,Junior Associate,2023-08-06,1068,640,1000,2023-08,2024-04-24,262,3,1,4.666666666666667,54,1,0,0,Enterprise,High Value,Delayed Activation,High Satisfaction
2e0ad88380dcc4246bccc8ec9c7c2c3b,Partner,2024-01-06,1069,110,70,2024-01,2024-04-24,109,1,1,5.0,1,1,0,0,Medium,Minimal Value,Delayed Activation,High Satisfaction
cfcd7e1e5ac1e6494f012608cbd598be,Junior Associate,2023-08-05,1673,140,150,2023-08,2024-04-11,250,6,3,3.8333333333333335,71,1,0,0,Medium,Low Value,Delayed Activation,Fair Satisfaction
eef31e1b6dbc2d966b7e76de25ff8448,Associate,2023-08-08,1024,130,170,2023-08,2024-04-24,260,1,1,4.0,1,1,0,0,Medium,Low Value,Delayed Activation,Good Satisfaction
640f534a6c67753505773438666fde5d,Partner,2023-08-05,1738,200,200,2023-08,2024-04-24,263,2,1,4.0,2,1,0,0,Large,Medium Value,Delayed Activation,Good Satisfaction
589d5442fc9223bfe3368a285ceb2797,Junior Associate,2024-01-01,1286,150,140,2024-01,2024-04-05,95,4,3,4.75,25,1,0,0,Medium,Low Value,Delayed Activation,High Satisfaction
68c325597d7fe63f25361550eb0fa297,Associate,2024-01-29,1040,80,160,2024-01,2024-04-24,86,1,1,4.0,2,1,0,0,Small,Low Value,Delayed Activation,Good Satisfaction
8e1a87b23767ae8ed9308e34845860a2,Junior Associate,2024-01-01,1286,150,140,2024-01,2024-04-03,93,3,3,4.666666666666667,50,1,0,0,Medium,Low Value,Delayed Activation,High Satisfaction
b07e39109193555f4f354f9683a1ef49,Senior Associate,2023-11-21,1785,100,85,2023-11,2024-04-24,155,3,1,3.0,5,1,0,0,Medium,Minimal Value,Delayed Activation,Low Satisfaction
4299428fcf4714ae5f16583396ee1f7e,Associate,2024-01-01,1286,150,140,2024-01,2024-04-03,93,6,5,4.5,93,1,0,0,Medium,Low Value,Delayed Activation,High Satisfaction
a648f813f2fb52120fb076933f65fd02,Junior Associate,2024-01-06,1069,110,70,2024-01,2024-04-17,102,4,3,4.25,14,1,0,0,Medium,Minimal Value,Delayed Activation,Good Satisfaction
d383e464ddfb1a34ade5520cca7e77e1,Associate,2024-01-03,101141,150,170,2024-01,2024-04-18,106,6,3,3.3333333333333335,13,1,0,0,Medium,Low Value,Delayed Activation,Low Satisfaction
3711c7a950cda9567c988b1db6996ba5,Associate,2024-01-05,1035,40,35,2024-01,2024-04-23,109,2,2,3.0,3,1,0,0,Small,Minimal Value,Delayed Activation,Low Satisfaction
c043338dc72476a6b377348ae96e6025,Junior Associate,2024-01-05,1035,40,35,2024-01,2024-04-24,110,1,1,5.0,1,1,0,0,Small,Minimal Value,Delayed Activation,High Satisfaction
8487d83d37be671135f1cb2037550b6b,Senior Associate,2024-01-01,1286,150,140,2024-01,2024-04-23,113,2,2,3.5,2,1,0,0,Medium,Low Value,Delayed Activation,Fair Satisfaction
3d44a8e1132f6dbf93341d1e61c78c28,Partner,2024-01-03,101141,150,170,2024-01,2024-04-22,110,2,2,4.5,2,1,0,0,Medium,Low Value,Delayed Activation,High Satisfaction
7d53221b7dcbcf58826bb9d9fcde307a,Senior Associate,2024-01-03,101141,150,170,2024-01,2024-04-08,96,5,2,4.0,50,1,0,0,Medium,Low Value,Delayed Activation,Good Satisfaction
a938bab762690ef3ff07270b5bdb9f93,Senior Associate,2024-01-02,1055,200,220,2024-01,2024-04-24,113,1,1,4.0,47,1,0,0,Large,Medium Value,Delayed Activation,Good Satisfaction
644c931be393e068bb4889ae650b062b,Junior Associate,2024-01-03,101141,150,170,2024-01,2024-04-24,112,1,1,5.0,1,1,0,0,Medium,Low Value,Delayed Activation,High Satisfaction
6a4e6a9d85a217eb6c6abc5933fe35ce,Associate,2023-08-08,1024,130,170,2023-08,2024-04-09,245,7,3,3.857142857142857,74,1,0,0,Medium,Low Value,Delayed Activation,Fair Satisfaction
0342cbbf36b79e7106df6f757de4dfa5,Junior Associate,2023-08-06,1068,640,1000,2023-08,2024-04-24,262,1,1,5.0,1,1,0,0,Enterprise,High Value,Delayed Activation,High Satisfaction
3e94763cb8cc8b15b69ee80ca0a26174,Junior Associate,2024-01-03,101141,150,170,2024-01,2024-04-10,98,3,3,4.333333333333333,8,1,0,0,Medium,Low Value,Delayed Activation,Good Satisfaction
1567ff5cb7335c4f13c68a7bbfa246b6,Junior Associate,2023-11-22,1037,180,200,2023-11,2024-04-04,134,6,3,3.6666666666666665,6,1,0,0,Medium,Medium Value,Delayed Activation,Fair Satisfaction
0d425c6310b721951469a2112790c725,Associate,2024-01-03,101141,150,170,2024-01,2024-04-24,112,1,1,5.0,17,1,0,0,Medium,Low Value,Delayed Activation,High Satisfaction
5254c2faf43295fa632acd07c47870dc,Associate,2024-01-02,1055,200,220,2024-01,2024-04-24,113,1,1,5.0,1,1,0,0,Large,Medium Value,Delayed Activation,High Satisfaction
de82820bd2b31e62974fa67de733bc2b,Associate,2023-08-05,1738,200,200,2023-08,2024-04-17,256,2,2,3.5,4,1,0,0,Large,Medium Value,Delayed Activation,Fair Satisfaction
fada700df074dfa7b8817628c6705084,Senior Associate,2024-01-03,101141,150,170,2024-01,2024-04-24,112,1,1,4.0,9,1,0,0,Medium,Low Value,Delayed Activation,Good Satisfaction
a2cbdc55a80a3504699f10bdae45436b,Senior Associate,2023-08-08,1024,130,170,2023-08,2024-04-24,260,2,1,5.0,27,1,0,0,Medium,Low Value,Delayed Activation,High Satisfaction
d5ffb7a5ee8486efd63e163425b7be9e,Partner,2023-08-06,1068,640,1000,2023-08,2024-04-24,262,1,1,4.0,1,1,0,0,Enterprise,High Value,Delayed Activation,Good Satisfaction
dc5f2a5457d86d380203f083ce5cce89,Senior Associate,2023-07-21,1068,640,1000,2023-07,2024-04-23,277,2,1,4.0,2,1,0,0,Enterprise,High Value,Delayed Activation,Good Satisfaction
2260fd7b0f136082f8c55b4f78454795,Senior Associate,2023-11-21,1050,300,400,2023-11,2024-04-23,154,1,1,1.0,20,1,0,0,Large,Medium Value,Delayed Activation,Low Satisfaction
da890ce6b1d2ce76fc311fb6256bb10c,Senior Associate,2023-08-08,1024,130,170,2023-08,2024-04-23,259,1,1,4.0,2,1,0,0,Medium,Low Value,Delayed Activation,Good Satisfaction
e3283954625fd286d048e0614fa5d2b7,Junior Associate,2023-08-05,1673,140,150,2023-08,2024-04-23,262,1,1,5.0,39,1,0,0,Medium,Low Value,Delayed Activation,High Satisfaction
16fd26608b1f480dd0cb6860c5b22c64,Junior Associate,2024-01-03,1080,140,120,2024-01,2024-04-23,111,2,1,4.0,2,1,0,0,Medium,Low Value,Delayed Activation,Good Satisfaction
939a55e7e833db17c59d596f34689d2b,Junior Associate,2023-07-18,1068,640,1000,2023-07,2024-04-16,273,3,2,4.333333333333333,3,1,0,0,Enterprise,High Value,Delayed Activation,Good Satisfaction
8c9030a24676c580d09a35bcd9410b82,Junior Associate,2023-11-30,1022,160,250,2023-11,2024-04-03,125,5,5,3.0,30,1,0,0,Medium,Medium Value,Delayed Activation,Low Satisfaction
76d06a4000ace29e34b66bc00714bee2,Junior Associate,2023-11-21,1050,300,400,2023-11,2024-04-23,154,2,1,2.5,2,1,0,0,Large,Medium Value,Delayed Activation,Low Satisfaction
716f63ce0d669b9700ca71aa23837407,Associate,2023-08-06,1068,640,1000,2023-08,2024-04-23,261,1,1,1.0,1,1,0,0,Enterprise,High Value,Delayed Activation,Low Satisfaction
e1d043bc81e9aba880f727a9017b599f,Junior Associate,2024-01-03,101141,150,170,2024-01,2024-04-17,105,7,3,3.2857142857142856,7,1,0,0,Medium,Low Value,Delayed Activation,Low Satisfaction
fd261d137f6719485f2ae9b64c88133b,Associate,2023-08-06,1068,640,1000,2023-08,2024-04-18,256,2,2,4.0,2,1,0,0,Enterprise,High Value,Delayed Activation,Good Satisfaction
ced460279ade499e6d85074a46cd5e55,Associate,2023-11-08,1022,160,250,2023-11,2024-04-23,167,1,1,4.0,1,1,0,0,Medium,Medium Value,Delayed Activation,Good Satisfaction
8077f2aac37a0d794fd0c2c2c22eff05,Junior Associate,2023-11-22,1037,180,200,2023-11,2024-04-23,153,1,1,5.0,1,1,0,0,Medium,Medium Value,Delayed Activation,High Satisfaction
77a37cdaa43cad345045297f78269868,Senior Associate,2023-11-21,1785,100,85,2023-11,2024-04-17,148,2,2,4.5,43,1,0,0,Medium,Minimal Value,Delayed Activation,High Satisfaction
3386928a04827405283cc55f4d9097a6,Senior Associate,2023-08-05,1738,200,200,2023-08,2024-04-23,262,1,1,4.0,2,1,0,0,Large,Medium Value,Delayed Activation,Good Satisfaction
3bc715f1c631a90a4adb1fc0d7ee7a6c,Associate,2023-11-23,1072,70,50,2023-11,2024-04-23,152,3,1,3.6666666666666665,40,1,0,0,Small,Minimal Value,Delayed Activation,Fair Satisfaction
0ae0ed5ada177d077cca1231bfd71d3b,Junior Associate,2023-10-24,101084,150,170,2023-10,2024-04-23,182,1,1,4.0,1,1,0,0,Medium,Low Value,Delayed Activation,Good Satisfaction
11f8c4f84ac42a28066446940f9916e4,Associate,2023-11-23,101084,150,170,2023-11,2024-04-22,151,4,2,3.5,85,1,0,0,Medium,Low Value,Delayed Activation,Fair Satisfaction
7a7e8aceed26264be4bfdfe207246b7d,Junior Associate,2023-08-06,1068,640,1000,2023-08,2024-04-22,260,2,2,4.0,3,1,0,0,Enterprise,High Value,Delayed Activation,Good Satisfaction
9bc47518092711772303ccaaad701556,Junior Associate,2023-11-23,101084,150,170,2023-11,2024-04-03,132,2,2,4.0,24,1,0,0,Medium,Low Value,Delayed Activation,Good Satisfaction
be63a2bc223e6669a73a9890e87b671b,Senior Associate,2023-08-06,1068,640,1000,2023-08,2024-04-23,261,1,1,2.0,2,1,0,0,Enterprise,High Value,Delayed Activation,Low Satisfaction
4cc9acf06fbac7d1670092eb3810dec0,Junior Associate,2023-08-06,1068,640,1000,2023-08,2024-04-23,261,1,1,1.0,3,1,0,0,Enterprise,High Value,Delayed Activation,Low Satisfaction
33aef53a5de4cb6bc7a98be237e6dbd8,Associate,2023-08-05,101146,60,80,2023-08,2024-04-22,261,1,1,4.0,42,1,0,0,Small,Minimal Value,Delayed Activation,Good Satisfaction
fb28761ea444b6cde99f5f3fbafcf9a3,Junior Associate,2023-08-05,101146,60,80,2023-08,2024-04-22,261,1,1,5.0,1,1,0,0,Small,Minimal Value,Delayed Activation,High Satisfaction
37d02e96c4d87a81af16e19c15373a29,Junior Associate,2023-11-28,1222,80,80,2023-11,2024-04-05,129,6,4,3.8333333333333335,47,1,0,0,Small,Minimal Value,Delayed Activation,Fair Satisfaction
c5b851aaeaa0137e8d55c21483a705f3,Partner,2024-01-06,1069,110,70,2024-01,2024-04-15,100,3,2,3.3333333333333335,21,1,0,0,Medium,Minimal Value,Delayed Activation,Low Satisfaction
8883c7ff335b36853aae8c655b52f69d,Associate,2023-08-05,1738,200,200,2023-08,2024-04-22,261,2,1,3.0,19,1,0,0,Large,Medium Value,Delayed Activation,Low Satisfaction
61035855ab01a519e4fc95e4f09156be,Junior Associate,2023-08-06,1068,640,1000,2023-08,2024-04-11,249,2,2,5.0,15,1,0,0,Enterprise,High Value,Delayed Activation,High Satisfaction
176ed7907083c93a3a56a755b6a6636a,Junior Associate,2023-08-05,1738,200,200,2023-08,2024-04-12,251,7,4,3.857142857142857,19,1,0,0,Large,Medium Value,Delayed Activation,Fair Satisfaction
8471604d43e90ada7fcd00de0134fdf7,Junior Associate,2023-08-05,1738,200,200,2023-08,2024-04-11,250,7,3,3.7142857142857144,29,1,0,0,Large,Medium Value,Delayed Activation,Fair Satisfaction
143a6a2bc47a9e311d14b0fd2e0cf5bd,Junior Associate,2023-11-23,101084,150,170,2023-11,2024-04-03,132,3,3,3.6666666666666665,3,1,0,0,Medium,Low Value,Delayed Activation,Fair Satisfaction
dea51a4d17a2d9b000df0dff5bd3f276,Senior Associate,2024-01-02,1055,200,220,2024-01,2024-04-22,111,1,1,4.0,7,1,0,0,Large,Medium Value,Delayed Activation,Good Satisfaction
8660ba7261f1494819657e9118f73b63,Junior Associate,2023-08-06,1068,640,1000,2023-08,2024-04-22,260,1,1,4.0,2,1,0,0,Enterprise,High Value,Delayed Activation,Good Satisfaction
aa8fae6dc78911d59aa0e36a4d7afa5e,Associate,2024-01-06,1069,110,70,2024-01,2024-04-22,107,1,1,5.0,30,1,0,0,Medium,Minimal Value,Delayed Activation,High Satisfaction
2be6da05e2ef559c0bf980876fe4c753,Associate,2023-08-05,1738,200,200,2023-08,2024-04-18,257,2,2,3.0,2,1,0,0,Large,Medium Value,Delayed Activation,Low Satisfaction
f426fc2e03405fd371a4abef50ad1c80,Junior Associate,2023-11-30,1022,160,250,2023-11,2024-04-04,126,2,2,3.0,10,1,0,0,Medium,Medium Value,Delayed Activation,Low Satisfaction
140fdda4aa646b9bc52c2047d706ea4e,Junior Associate,2023-11-30,1022,160,250,2023-11,2024-04-11,133,4,3,3.75,22,1,0,0,Medium,Medium Value,Delayed Activation,Fair Satisfaction
7906d4bf1feca4bc1ac748f70880a19f,Associate,2023-12-31,1658,140,150,2023-12,2024-04-22,113,1,1,4.0,1,1,0,0,Medium,Low Value,Delayed Activation,Good Satisfaction
1971356359147fd380dd9c8aa17ec607,Senior Associate,2024-01-06,1075,60,75,2024-01,2024-04-16,101,14,3,4.071428571428571,56,1,0,0,Small,Minimal Value,Delayed Activation,Good Satisfaction
03a49fa3ef52472f3c2e1be8c16a78b4,Senior Associate,2023-08-06,1068,640,1000,2023-08,2024-04-22,260,1,1,5.0,9,1,0,0,Enterprise,High Value,Delayed Activation,High Satisfaction
c28ac45b200bbd1d4e4e7dda051a4639,Senior Associate,2023-10-31,1072,70,50,2023-10,2024-04-22,174,1,1,3.0,1,1,0,0,Small,Minimal Value,Delayed Activation,Low Satisfaction
a68d77beb06df19628d1f44bcffdd955,Junior Associate,2023-08-06,1068,640,1000,2023-08,2024-04-22,260,2,1,4.0,2,1,0,0,Enterprise,High Value,Delayed Activation,Good Satisfaction
c0d644786c9bfbacf538206aacc10f74,Partner,2023-12-13,1055,200,220,2023-12,2024-04-18,127,4,2,3.5,4,1,0,0,Large,Medium Value,Delayed Activation,Fair Satisfaction
8d2ade5f8d4466395284f77612638784,Junior Associate,2024-01-02,1055,200,220,2024-01,2024-04-17,106,3,2,3.0,3,1,0,0,Large,Medium Value,Delayed Activation,Low Satisfaction
61caa3bce5c99cb5d2265e5a11d5e4cc,Junior Associate,2023-08-06,1068,640,1000,2023-08,2024-04-03,241,4,3,4.5,4,1,0,0,Enterprise,High Value,Delayed Activation,High Satisfaction
6475df16a4bab7493963f8f088f39373,Junior Associate,2024-01-01,1286,150,140,2024-01,2024-04-21,111,2,2,3.5,3,1,0,0,Medium,Low Value,Delayed Activation,Fair Satisfaction
f49ce1762170086f277c65565bece982,Junior Associate,2024-01-02,1055,200,220,2024-01,2024-04-22,111,1,1,4.0,1,1,0,0,Large,Medium Value,Delayed Activation,Good Satisfaction
d1641955e082b8c7b95ecfb18bea3184,Associate,2024-01-01,1286,150,140,2024-01,2024-04-22,112,1,1,5.0,1,1,0,0,Medium,Low Value,Delayed Activation,High Satisfaction
694578b302b897d732d5b4b1f23bf080,Junior Associate,2023-11-23,101084,150,170,2023-11,2024-04-15,144,4,3,4.25,9,1,0,0,Medium,Low Value,Delayed Activation,Good Satisfaction
402e450599b9bd1c4454e58d1a39fa30,Junior Associate,2023-11-21,1785,100,85,2023-11,2024-04-22,153,1,1,5.0,6,1,0,0,Medium,Minimal Value,Delayed Activation,High Satisfaction
ce79898bda9f7f81a97fdb9b70e6b8f5,Junior Associate,2023-08-06,1068,640,1000,2023-08,2024-04-21,259,1,1,5.0,1,1,0,0,Enterprise,High Value,Delayed Activation,High Satisfaction
266d3cae3f49512fd328072fcfb6f3bc,Associate,2024-01-06,1069,110,70,2024-01,2024-04-16,101,4,2,4.5,5,1,0,0,Medium,Minimal Value,Delayed Activation,High Satisfaction
79534794a900e3cdbb63e9c5702550dd,Associate,2023-08-06,1068,640,1000,2023-08,2024-04-19,257,8,3,3.375,59,1,0,0,Enterprise,High Value,Delayed Activation,Low Satisfaction
915d0c6e3f010a39906fdef3016ef6cf,Senior Associate,2023-11-23,101084,150,170,2023-11,2024-04-11,140,8,4,4.5,30,1,0,0,Medium,Low Value,Delayed Activation,High Satisfaction
65d42e37033cd431806c2a0351f6f6d2,Associate,2023-11-22,1037,180,200,2023-11,2024-04-21,151,1,1,4.0,21,1,0,0,Medium,Medium Value,Delayed Activation,Good Satisfaction
d6b9ad203b2a8da4ff3d8990a39c39cf,Associate,2024-01-04,1063,160,170,2024-01,2024-04-21,108,5,1,4.0,6,1,0,0,Medium,Low Value,Delayed Activation,Good Satisfaction
2565dedc49e7198230c0b7be79aeb7a3,Senior Associate,2023-10-24,1037,180,200,2023-10,2024-04-21,180,1,1,4.0,6,1,0,0,Medium,Medium Value,Delayed Activation,Good Satisfaction
9a6aa2b3a5cc29c1da3f9cf18bd15a33,Junior Associate,2023-12-13,1286,150,140,2023-12,2024-04-20,129,1,1,1.0,1,1,0,0,Medium,Low Value,Delayed Activation,Low Satisfaction
97662f02395e72bdc897957e8ddbe7a7,Senior Associate,2024-01-05,1035,40,35,2024-01,2024-04-20,106,1,1,5.0,48,1,0,0,Small,Minimal Value,Delayed Activation,High Satisfaction
05fcb11c8bed581db969fc30f58ecd15,Associate,2023-08-05,101146,60,80,2023-08,2024-04-19,258,1,1,5.0,2,1,0,0,Small,Minimal Value,Delayed Activation,High Satisfaction
0d9ca51478786cadf04838686dc37c16,Junior Associate,2024-01-03,1080,140,120,2024-01,2024-04-03,91,3,3,4.0,5,1,0,0,Medium,Low Value,Delayed Activation,Good Satisfaction
cbe71aa8b5cb20ee08fc2be379164552,Junior Associate,2023-08-05,1738,200,200,2023-08,2024-04-19,258,1,1,5.0,1,1,0,0,Large,Medium Value,Delayed Activation,High Satisfaction
a20ec8effcf0cd4c9674e968d2c9e98c,Associate,2023-08-06,1068,640,1000,2023-08,2024-04-19,257,1,1,4.0,1,1,0,0,Enterprise,High Value,Delayed Activation,Good Satisfaction
cfc9e799dad928c34d67f6ccfb23692c,Associate,2023-08-08,1024,130,170,2023-08,2024-04-02,238,2,2,4.5,6,1,0,0,Medium,Low Value,Delayed Activation,High Satisfaction
8dd66b2dee12cc8e85a34d9a5f7aee5e,Junior Associate,2024-01-05,1035,40,35,2024-01,2024-04-19,105,1,1,5.0,1,1,0,0,Small,Minimal Value,Delayed Activation,High Satisfaction
83f335c2ee96d56e2c47ee435c28d269,Associate,2023-08-05,1673,140,150,2023-08,2024-04-18,257,3,2,3.0,12,1,0,0,Medium,Low Value,Delayed Activation,Low Satisfaction
6746e90c976dec0cbc2ff28bbdf58c0d,Senior Associate,2024-01-03,1080,140,120,2024-01,2024-04-19,107,1,1,2.0,1,1,0,0,Medium,Low Value,Delayed Activation,Low Satisfaction
bfd0e333e4654bf5dc3e8996bdb53bac,Associate,2024-01-01,1286,150,140,2024-01,2024-04-17,107,3,2,2.6666666666666665,4,1,0,0,Medium,Low Value,Delayed Activation,Low Satisfaction
92ba21795b08f7cba18d20dc69379f24,Senior Associate,2023-11-21,1050,300,400,2023-11,2024-04-19,150,1,1,5.0,1,1,0,0,Large,Medium Value,Delayed Activation,High Satisfaction
c7511d620ced3a84fec50bd1afde714f,Associate,2023-11-21,1050,300,400,2023-11,2024-04-19,150,3,1,4.0,78,1,0,0,Large,Medium Value,Delayed Activation,Good Satisfaction
a27d89ff8f6cc8a2676c05ebb3906a05,Junior Associate,2023-12-13,1055,200,220,2023-12,2024-04-19,128,3,1,4.0,3,1,0,0,Large,Medium Value,Delayed Activation,Good Satisfaction
b4ff6e1f8983e7fab72751e17a60aa03,Partner,2024-01-03,101141,150,170,2024-01,2024-04-11,99,2,2,4.5,2,1,0,0,Medium,Low Value,Delayed Activation,High Satisfaction
b777bfdfa5f51965488bb1d8a97375c0,Senior Associate,2023-08-05,1738,200,200,2023-08,2024-04-18,257,5,2,4.4,45,1,0,0,Large,Medium Value,Delayed Activation,Good Satisfaction
b74f13b51c0fb56982e30de8c26aa48b,Junior Associate,2023-08-06,1068,640,1000,2023-08,2024-04-19,257,1,1,1.0,44,1,0,0,Enterprise,High Value,Delayed Activation,Low Satisfaction
359c57eaed24be0e1138b28e6e3fec3d,Associate,2023-08-06,1068,640,1000,2023-08,2024-04-19,257,1,1,5.0,1,1,0,0,Enterprise,High Value,Delayed Activation,High Satisfaction
21c738423c3bf2f0e1b9732bfcd768c0,Junior Associate,2023-11-30,1022,160,250,2023-11,2024-04-18,140,3,1,4.0,109,1,0,0,Medium,Medium Value,Delayed Activation,Good Satisfaction
e5b159fdda5984f103b64a507dbdd25f,Junior Associate,2023-11-28,1222,80,80,2023-11,2024-04-18,142,1,1,3.0,1,1,0,0,Small,Minimal Value,Delayed Activation,Low Satisfaction
aef7dbb9a3cfa1c9f545b95899dd7127,Junior Associate,2023-12-31,1658,140,150,2023-12,2024-04-18,109,2,1,5.0,11,1,0,0,Medium,Low Value,Delayed Activation,High Satisfaction
4dcd9f1ac03a0d8afe90fdafd300a15b,Junior Associate,2023-11-23,101084,150,170,2023-11,2024-04-18,147,1,1,4.0,1,1,0,0,Medium,Low Value,Delayed Activation,Good Satisfaction
fed887a56ee500af006bd7067a8858cb,Junior Associate,2023-11-21,1785,100,85,2023-11,2024-04-17,148,7,2,3.857142857142857,86,1,0,0,Medium,Minimal Value,Delayed Activation,Fair Satisfaction
e198b9370445f306982376201ff775b0,Associate,2023-08-06,1068,640,1000,2023-08,2024-04-18,256,1,1,4.0,1,1,0,0,Enterprise,High Value,Delayed Activation,Good Satisfaction
333c7b47a39240b325f13a0029c8d135,Associate,2024-01-01,1286,150,140,2024-01,2024-04-04,94,6,4,4.166666666666667,21,1,0,0,Medium,Low Value,Delayed Activation,Good Satisfaction
